Rk,Player,Season,School,Pos,G,GS,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
3856,Niels Bunschoten\niels-bunschoten-1,2015-16,Indiana State,F,32,3,462,48,116,.414,28,45,.622,20,71,.282,26,31,.839,14,36,50,13,7,18,21,82,142,2.3
3857,Mikey Henn\mikey-henn-1,2016-17,UC-Davis,F,34,1,447,53,126,.421,39,90,.433,14,36,.389,21,38,.553,17,37,54,22,8,3,40,71,141,1.4
3858,Skye Johnson\skye-johnson-1,2017-18,Delaware,F,30,3,335,56,88,.636,56,88,.636,0,0,,29,41,.707,46,42,88,9,6,9,23,45,141,4.0
3859,Abdul-Malik Abu\abdul-malik-abu-1,2017-18,North Carolina State,F,27,14,402,57,122,.467,56,112,.500,1,10,.100,26,46,.565,34,57,91,12,10,13,28,73,141,3.0
3860,Ian Theisen\ian-theisen-1,2016-17,South Dakota State,F,28,5,428,50,88,.568,35,55,.636,15,33,.455,26,35,.743,22,55,77,20,5,8,22,50,141,3.9
3861,Kennedy Edwards\kennedy-edwards-1,2015-16,Army,F,30,0,432,54,133,.406,41,86,.477,13,47,.277,20,37,.541,40,61,101,17,16,12,24,50,141,3.4
3862,Durand Johnson\durand-johnson-1,2013-14,Pittsburgh,F,16,0,317,45,111,.405,23,46,.500,22,65,.338,29,34,.853,17,31,48,23,14,5,14,24,141,6.9
3863,Luka Kamber\luka-kamber-1,2015-16,Nicholls State,F,34,10,590,46,150,.307,10,23,.435,36,127,.283,13,15,.867,20,42,62,23,12,3,25,72,141,1.7
3864,David Pekarek\david-pekarek-1,2017-18,Fordham,F,27,5,466,49,145,.338,24,49,.490,25,96,.260,18,28,.643,14,70,84,13,11,12,26,41,141,2.7
3865,Brian Dawkins\brian-dawkins-1,2015-16,Elon,F,25,14,367,60,117,.513,54,88,.614,6,29,.207,15,29,.517,14,52,66,12,10,7,31,55,141,2.9
3866,Trey Chapman\trey-chapman-1,2013-14,Virginia Military Institute,F,35,3,603,42,131,.321,33,87,.379,9,44,.205,48,74,.649,38,68,106,31,14,13,31,66,141,2.6
3867,Jules Montgomery\jules-montgomery-1,2013-14,Prairie View,F,32,14,598,51,119,.429,44,98,.449,7,21,.333,32,45,.711,47,80,127,21,19,26,25,84,141,3.8
3868,Elijah Macon\elijah-macon-1,2014-15,West Virginia,F,33,0,433,55,120,.458,55,120,.458,0,0,,31,60,.517,42,46,88,25,10,16,41,63,141,2.5
3869,Treshawn Bolden\treshawn-bolden-1,2017-18,Jackson State,F,22,19,457,56,142,.394,48,117,.410,8,25,.320,21,38,.553,41,80,121,45,7,13,54,66,141,3.5
3870,Jonah Travis\jonah-travis-1,2014-15,Harvard,F,24,3,432,43,85,.506,43,84,.512,0,1,.000,55,72,.764,41,46,87,13,15,10,17,56,141,5.3
3871,Ian Theisen\ian-theisen-1,2017-18,South Dakota State,F,31,6,526,47,96,.490,29,43,.674,18,53,.340,29,41,.707,32,75,107,15,9,7,12,60,141,3.9
3872,Nate Hicks\nate-hicks-1,2013-14,Florida Gulf Coast,F,35,11,543,63,107,.589,63,107,.589,0,0,,15,28,.536,42,110,152,7,0,42,24,56,141,3.9
3873,Lasse Gummerus\lasse-gummerus-1,2017-18,Marist,F,29,15,416,47,109,.431,16,26,.615,31,83,.373,16,18,.889,7,61,68,13,5,1,12,14,141,3.6
3874,Lennard Freeman\lennard-freeman-1,2013-14,North Carolina State,F,35,11,811,55,107,.514,55,107,.514,0,0,,31,69,.449,72,127,199,21,16,9,17,61,141,4.5
3875,Kris Jenkins\kris-jenkins-1,2013-14,Villanova,F,34,1,399,44,118,.373,14,37,.378,30,81,.370,22,27,.815,17,43,60,21,6,9,12,47,140,2.8
3876,Brent Calhoun\brent-calhoun-1,2015-16,Purdue-Fort Wayne,F,34,34,535,63,133,.474,63,133,.474,0,0,,14,24,.583,42,95,137,28,8,40,55,97,140,2.6
3877,Ryghe Lyons\ryghe-lyons-1,2017-18,Nicholls State,F,28,22,507,63,111,.568,62,107,.579,1,4,.250,13,25,.520,45,57,102,38,18,44,49,69,140,4.6
3878,Filip Cvjeticanin\filip-cvjeticanin-1,2015-16,Florida Gulf Coast,F,32,12,466,47,132,.356,4,13,.308,43,119,.361,3,9,.333,7,47,54,12,7,2,13,25,140,2.4
3879,Mickey Mitchell\mickey-mitchell-1,2017-18,Arizona State,F,24,11,541,50,99,.505,43,79,.544,7,20,.350,33,49,.673,35,90,125,39,21,13,33,72,140,5.5
3880,Eyimofe Edukugho\eyimofe-edukugho-1,2015-16,Sacred Heart,F,27,0,334,59,112,.527,59,112,.527,0,0,,22,36,.611,31,43,74,8,7,9,32,68,140,2.7
3881,C.J. Neumann\cj-neumann-1,2014-15,Wofford,F,35,3,718,48,93,.516,48,93,.516,0,0,,44,67,.657,62,96,158,26,18,7,27,74,140,4.0
3882,Rokas Gustys\rokas-gustys-1,2014-15,Hofstra,F,27,5,446,59,103,.573,59,103,.573,0,0,,22,53,.415,73,80,153,21,21,12,30,83,140,5.0
3883,Darian Dixon\darian-dixon-1,2017-18,Northwestern State,F,29,5,461,46,81,.568,46,80,.575,0,1,.000,48,76,.632,43,45,88,8,12,12,28,54,140,3.8
3884,Jacob Calloway\jacob-calloway-1,2017-18,Southern Utah,F,30,9,482,43,131,.328,19,58,.328,24,73,.329,30,41,.732,34,73,107,25,14,8,23,53,140,3.3
3885,Jaylon Moore\jaylon-moore-1,2014-15,Evansville,F,34,6,367,56,76,.737,56,76,.737,0,0,,28,52,.538,19,38,57,4,8,5,14,45,140,3.1
3886,Bobby Ahearn\bobby-ahearn-1,2015-16,Binghamton,F,29,10,472,55,112,.491,55,112,.491,0,0,,30,40,.750,31,71,102,17,6,5,30,72,140,2.9
3887,Marvin King-Davis\marvin-king-davis-1,2013-14,Delaware,F,27,19,440,50,102,.490,50,102,.490,0,0,,39,58,.672,46,54,100,2,3,22,14,72,139,3.9
3888,Dalton Nixon\dalton-nixon-1,2017-18,Brigham Young,F,23,0,399,49,93,.527,44,72,.611,5,21,.238,36,50,.720,27,42,69,30,14,5,19,42,139,5.3
3889,Christian Mekowulu\christian-mekowulu-1,2016-17,Tennessee State,F,30,16,554,47,94,.500,47,93,.505,0,1,.000,45,70,.643,37,75,112,11,16,21,44,82,139,3.1
3890,Darryl Reynolds\darryl-reynolds-1,2016-17,Villanova,F,31,30,738,55,80,.688,55,80,.688,0,0,,29,43,.674,63,104,167,18,16,29,35,53,139,5.4
3891,Breaon Brady\breaon-brady-1,2017-18,Houston,F,33,31,412,59,107,.551,59,107,.551,0,0,,21,32,.656,47,88,135,7,6,10,44,100,139,2.3
3892,Damonte Dodd\damonte-dodd-1,2014-15,Maryland,F,35,31,555,51,84,.607,51,84,.607,0,0,,37,59,.627,47,85,132,22,7,51,35,93,139,3.9
3893,Anthony Longpre\anthony-longpr-1,2017-18,Saint Joseph's,F,32,20,552,49,142,.345,23,73,.315,26,69,.377,15,23,.652,21,71,92,32,11,8,23,48,139,2.8
3894,Eddie Keith\eddie-keith-1,2014-15,Towson,F,30,7,545,41,111,.369,38,93,.409,3,18,.167,54,94,.574,21,52,73,43,11,16,54,74,139,2.0
3895,Antwan Space\antwan-space-1,2015-16,Massachusetts,F,22,14,537,55,149,.369,46,109,.422,9,40,.225,20,45,.444,31,86,117,38,15,18,41,68,139,3.6
3896,Travion Leonard\travion-leonard-1,2013-14,Fordham,F,31,1,484,58,124,.468,58,123,.472,0,1,.000,23,45,.511,59,72,131,9,22,22,31,97,139,3.3
3897,Matt Killian\matt-killian-1,2014-15,Northwestern State,F,32,15,568,52,119,.437,36,78,.462,16,41,.390,19,29,.655,34,50,84,13,21,8,31,50,139,3.0
3898,Marlon Adams\marlon-adams-1,2016-17,Eastern Kentucky,F,31,11,540,59,112,.527,55,99,.556,4,13,.308,17,48,.354,44,82,126,12,10,10,37,76,139,2.7
3899,Jervon Pressley\jervon-pressley-1,2013-14,Hampton,F,21,18,405,49,112,.438,49,112,.438,0,0,,41,72,.569,39,69,108,14,5,23,32,60,139,4.3
3900,Demontez Loman\demontez-loman-1,2015-16,Tennessee State,F,31,31,725,58,106,.547,58,106,.547,0,0,,23,42,.548,63,109,172,12,36,31,28,95,139,5.1
3901,Dartaye Ruffin\dartaye-ruffin-1,2013-14,Drexel,F,28,26,828,61,105,.581,61,105,.581,0,0,,17,30,.567,69,147,216,17,23,20,24,108,139,5.7
3902,Renan Lenz\renan-lenz-1,2013-14,Utah,F,30,14,340,54,98,.551,54,97,.557,0,1,.000,31,42,.738,22,44,66,11,8,28,14,52,139,3.9
3903,Janarius Middleton\janarius-middleton-1,2013-14,Jackson State,F,31,11,471,63,127,.496,59,112,.527,4,15,.267,9,15,.600,36,51,87,4,6,3,21,61,139,2.5
3904,Anthony Wilson\anthony-wilson-2,2017-18,Kennesaw State,F,20,0,359,51,103,.495,50,97,.515,1,6,.167,36,46,.783,36,68,104,35,21,12,23,47,139,7.1
3905,Casey Schlatter\casey-schlatter-1,2017-18,Drake,F,34,3,483,56,117,.479,51,106,.481,5,11,.455,22,33,.667,34,79,113,36,9,10,30,62,139,3.2
3906,Ilias Theodorou\ilias-theodorou-1,2015-16,Pacific,F,28,2,361,49,108,.454,21,41,.512,28,67,.418,12,18,.667,18,48,66,12,4,9,24,48,138,2.9
3907,Denton Koon\denton-koon-1,2013-14,Princeton,F,18,3,411,49,122,.402,41,91,.451,8,31,.258,32,50,.640,23,40,63,20,13,5,22,37,138,4.8
3908,Josh Piper\josh-piper-1,2014-15,Eastern Illinois,F,33,18,535,51,132,.386,25,54,.463,26,78,.333,10,15,.667,19,75,94,27,6,11,15,42,138,3.0
3909,Calvin Godfrey\calvin-godfrey-1,2014-15,Memphis,F,31,9,438,50,115,.435,50,115,.435,0,0,,38,60,.633,45,66,111,10,18,24,23,67,138,3.6
3910,Stephan Bennett\stephan-bennett-1,2014-15,Robert Morris,F,32,7,589,54,133,.406,50,123,.407,4,10,.400,26,43,.605,27,37,64,15,12,14,27,81,138,2.0
3911,Keegan McDowell\keegan-mcdowell-1,2017-18,Liberty,F,37,3,500,44,116,.379,18,46,.391,26,70,.371,24,26,.923,5,37,42,21,6,2,21,39,138,2.0
3912,Brenden Evans\brenden-evans-1,2014-15,Utah Valley,F,27,13,527,53,128,.414,51,123,.415,2,5,.400,30,46,.652,46,53,99,26,11,4,31,79,138,3.0
3913,Killian Tillie\killian-tillie-1,2016-17,Gonzaga,F,33,0,404,46,90,.511,35,67,.522,11,23,.478,35,45,.778,26,81,107,21,24,10,21,60,138,4.0
3914,Jack Hobbs\jack-hobbs-1,2017-18,Hartford,F,33,9,612,45,144,.313,14,25,.560,31,119,.261,17,21,.810,23,77,100,18,18,10,22,57,138,2.6
3915,Benson Osayande\benson-osayande-1,2016-17,Montana State,F,31,0,402,49,90,.544,49,90,.544,0,0,,39,55,.709,35,48,83,6,9,9,21,80,137,3.0
3916,Jernard Jarreau\jernard-jarreau-1,2015-16,Tulane,F,18,11,402,51,113,.451,45,95,.474,6,18,.333,29,52,.558,26,74,100,28,10,31,36,39,137,6.1
3917,Mason Peatling\mason-peatling-1,2016-17,Eastern Washington,F,34,17,525,56,103,.544,45,73,.616,11,30,.367,14,25,.560,31,71,102,23,12,13,20,67,137,3.4
3918,Kaleb Bishop\kaleb-bishop-1,2016-17,Fairleigh Dickinson,F,29,14,517,49,102,.480,42,77,.545,7,25,.280,32,43,.744,34,77,111,18,15,9,32,67,137,3.5
3919,Jaleel Hogan\jaleel-hogan-1,2017-18,Detroit Mercy,F,17,10,283,56,96,.583,56,96,.583,0,0,,25,51,.490,21,36,57,12,5,6,25,55,137,4.6
3920,Deion Taylor\deion-taylor-1,2013-14,Richmond,F,33,12,730,48,120,.400,31,53,.585,17,67,.254,24,50,.480,28,72,100,22,18,15,26,74,137,2.8
3921,Reuben King\reuben-king-1,2015-16,Charleston Southern,F,30,8,459,58,120,.483,55,102,.539,3,18,.167,18,31,.581,42,76,118,27,15,6,21,58,137,3.9
3922,Brandon Swannegan\brandon-swannegan-1,2013-14,Tulsa,F,34,0,452,53,108,.491,53,108,.491,0,0,,31,57,.544,44,59,103,8,6,52,23,93,137,3.2
3923,George Blagojevic\george-blagojevic-1,2016-17,Hartford,F,31,9,555,60,151,.397,58,115,.504,2,36,.056,15,30,.500,27,65,92,21,18,6,39,40,137,2.2
3924,Ricky Doyle\ricky-doyle-1,2015-16,Michigan,F,36,11,438,52,81,.642,52,81,.642,0,0,,33,52,.635,32,39,71,2,3,7,22,64,137,2.5
3925,Traylin Farris\traylin-farris-1,2017-18,Portland State,F,23,10,341,53,106,.500,52,105,.495,1,1,1.000,30,50,.600,35,41,76,14,20,15,11,65,137,5.0
3926,Isaiah Livers\isaiah-livers-1,2017-18,Michigan,F,40,22,604,54,114,.474,33,56,.589,21,58,.362,8,12,.667,36,57,93,16,12,11,23,44,137,2.7
3927,Shaquille Duncan\shaquille-duncan-1,2013-14,Morgan State,F,30,0,452,55,118,.466,55,116,.474,0,2,.000,27,53,.509,33,56,89,17,8,29,31,76,137,2.8
3928,Ike Anigbogu\ike-anigbogu-1,2016-17,UCLA,F,29,0,377,57,101,.564,57,101,.564,0,0,,23,43,.535,41,76,117,6,5,35,24,72,137,3.9
3929,Kassoum Yakwe\kassoum-yakwe-1,2016-17,St. John's (NY),F,33,30,675,51,120,.425,51,120,.425,0,0,,35,59,.593,35,72,107,25,8,64,29,94,137,3.4
3930,Marshall Guilmette\marshall-guilmette-1,2014-15,East Carolina,F,22,17,451,50,122,.410,39,85,.459,11,37,.297,26,38,.684,24,50,74,24,5,9,33,66,137,3.1
3931,Lukas Meisner\lukas-meisner-1,2015-16,Columbia,F,33,7,477,47,109,.431,20,39,.513,27,70,.386,16,25,.640,33,76,109,22,9,16,24,60,137,3.3
3932,Patson Siame\patson-siame-1,2014-15,Loyola Marymount,F,24,11,481,63,139,.453,63,138,.457,0,1,.000,11,28,.393,29,67,96,6,5,25,33,68,137,2.7
3933,Terrell Brown\terrell-brown-5,2017-18,Pittsburgh,F,31,17,535,56,134,.418,53,116,.457,3,18,.167,22,35,.629,39,65,104,17,7,46,30,69,137,3.2
3934,Delino Dear\delino-dear-1,2014-15,Bethune-Cookman,F,31,18,574,51,90,.567,51,90,.567,0,0,,35,49,.714,51,74,125,9,10,22,31,63,137,3.9
3935,Alhaji Fullah\allie-fullah-1,2013-14,Charleston Southern,F,31,27,413,59,89,.663,59,87,.678,0,2,.000,19,29,.655,44,68,112,10,8,23,13,50,137,4.6
3936,Aaron Brennan\aaron-brennan-1,2015-16,IUPUI,F,32,10,569,55,144,.382,54,135,.400,1,9,.111,26,31,.839,37,78,115,33,12,11,31,68,137,2.8
3937,Antwan Maxwell\antwan-maxwell-1,2016-17,Charleston Southern,F,28,14,439,54,144,.375,41,96,.427,13,48,.271,16,27,.593,22,67,89,20,12,20,34,55,137,2.6
3938,Matt Costello\matt-costello-1,2013-14,Michigan State,F,34,21,501,52,87,.598,52,87,.598,0,0,,33,50,.660,47,66,113,27,9,43,22,70,137,4.4
3939,Jaylon Moore\jaylon-moore-1,2013-14,Evansville,F,33,0,455,57,99,.576,57,99,.576,0,0,,23,43,.535,21,40,61,8,11,14,14,56,137,3.0
3940,Jonah Travis\jonah-travis-1,2013-14,Harvard,F,30,0,385,42,75,.560,42,75,.560,0,0,,53,72,.736,47,47,94,8,16,7,16,51,137,4.4
3941,Johnny McCants\johnny-mccants-1,2017-18,New Mexico State,F,34,1,521,61,107,.570,61,103,.592,0,4,.000,14,38,.368,57,89,146,14,13,24,22,56,136,4.1
3942,Anthony Lawrence Jr.\anthony-lawrencejr-1,2015-16,Miami (FL),F,33,0,397,47,92,.511,29,50,.580,18,42,.429,24,40,.600,29,34,63,27,17,11,13,39,136,3.9
3943,Rasheed Worrell\rasheed-worrell-1,2016-17,Bowling Green State,F,31,0,482,53,119,.445,52,112,.464,1,7,.143,29,53,.547,49,68,117,11,13,20,24,87,136,3.1
3944,John Jones\john-jones-1,2013-14,Illinois State,F,23,13,409,50,100,.500,50,100,.500,0,0,,36,60,.600,35,55,90,2,8,16,18,62,136,4.1
3945,Kentan Facey\kentan-facey-1,2014-15,Connecticut,F,31,22,665,57,105,.543,56,104,.538,1,1,1.000,21,29,.724,60,102,162,12,7,12,19,67,136,4.3
3946,Christian Lutete\christian-lutete-1,2016-17,Radford,F,30,4,422,46,122,.377,21,48,.438,25,74,.338,19,30,.633,18,53,71,18,5,2,19,26,136,2.8
3947,Maurice Kirby\maurice-kirby-1,2017-18,IUPUI,F,30,2,451,56,114,.491,56,113,.496,0,1,.000,24,40,.600,39,78,117,13,9,8,28,62,136,3.1
3948,Patrick Onwenu\patrick-onwenu-1,2013-14,Detroit Mercy,F,32,1,485,44,111,.396,44,101,.436,0,10,.000,48,64,.750,61,67,128,14,14,27,41,76,136,3.2
3949,Kerwin Smith\kerwin-smith-1,2016-17,Grand Canyon,F,31,7,450,55,82,.671,55,82,.671,0,0,,26,70,.371,41,71,112,1,7,4,31,48,136,3.0
3950,Christian Behrens\christian-behrens-1,2014-15,University of California,F,30,17,513,53,108,.491,53,108,.491,0,0,,30,53,.566,35,63,98,10,6,11,22,78,136,2.8
3951,Mamadou Ndaiye\mamadou-ndaiye-1,2017-18,Saint Peter's,F,31,1,362,49,95,.516,41,78,.526,8,17,.471,30,53,.566,40,61,101,10,5,7,20,56,136,3.2
3952,Che Bob\che-bob-1,2016-17,Colorado State,F,16,2,292,47,95,.495,40,77,.519,7,18,.389,35,51,.686,23,52,75,12,10,17,21,33,136,6.9
3953,Oskar Michelsen\oskar-michelson-1,2015-16,Davidson,F,32,16,569,40,117,.342,9,19,.474,31,98,.316,25,32,.781,11,50,61,34,7,8,19,49,136,2.7
3954,Ako Kaluna\ako-kaluna-1,2013-14,Northern Arizona,F,32,2,381,52,114,.456,47,86,.547,5,28,.179,27,38,.711,28,48,76,8,8,7,20,57,136,2.6
3955,Tre' McLean\tre-mclean-1,2014-15,Chattanooga,F,32,15,702,47,136,.346,35,74,.473,12,62,.194,30,46,.652,20,77,97,36,25,5,34,70,136,2.6
3956,Prokop Slanina\prokop-slanina-1,2016-17,Fordham,F,23,11,410,51,109,.468,36,59,.610,15,50,.300,19,29,.655,32,42,74,14,15,17,25,67,136,4.2
3957,Albert Almanza\albert-almanza-1,2016-17,Sam Houston State,F,34,1,439,45,106,.425,18,40,.450,27,66,.409,19,25,.760,18,48,66,15,15,4,13,61,136,2.8
3958,Khalil Iverson\khalil-iverson-1,2016-17,Wisconsin,F,35,0,531,50,94,.532,46,81,.568,4,13,.308,32,57,.561,45,71,116,22,18,20,33,37,136,3.8
3959,Tafari Whittingham\tafari-whittingham-1,2016-17,Central Connecticut State,F,22,4,409,52,125,.416,51,123,.415,1,2,.500,31,49,.633,38,61,99,7,9,16,46,70,136,2.6
3960,L.J. Livingston\lj-livingston-1,2014-15,Miami (OH),F,31,12,449,55,84,.655,55,84,.655,0,0,,25,44,.568,38,52,90,3,4,29,17,42,135,4.0
3961,TK Edogi\edogi-tk-1,2016-17,Tulsa,F,32,5,368,49,80,.613,49,79,.620,0,1,.000,37,52,.712,51,66,117,8,8,13,22,50,135,4.0
3962,Akoy Agau\akoy-agau-1,2017-18,Southern Methodist,F,27,9,436,44,86,.512,39,71,.549,5,15,.333,42,60,.700,36,60,96,17,7,12,33,48,135,3.8
3963,Christian Wood\christian-wood-1,2013-14,Nevada-Las Vegas,F,30,2,390,48,117,.410,37,67,.552,11,50,.220,28,35,.800,26,71,97,10,10,29,16,46,135,3.7
3964,Japhet Kadji\japhet-kadji-1,2017-18,North Carolina A&T,F,28,13,409,45,112,.402,26,54,.481,19,58,.328,26,33,.788,17,82,99,14,10,4,24,42,135,3.2
3965,Aamir Simms\aamir-simms-1,2017-18,Clemson,F,34,12,525,53,112,.473,39,69,.565,14,43,.326,15,26,.577,26,82,108,21,8,29,20,45,135,3.6
3966,Patrick Muldoon\patrick-muldoon-1,2015-16,Eastern Illinois,F,30,9,497,58,117,.496,58,116,.500,0,1,.000,19,36,.528,27,63,90,16,12,2,30,96,135,2.1
3967,Omar El Manasterly\omar-el-manasterly-1,2016-17,Jacksonville,F,32,22,495,54,100,.540,54,100,.540,0,0,,27,40,.675,37,73,110,14,17,4,27,70,135,3.2
3968,Cameron Bowles\cameron-bowles-1,2017-18,Chicago State,F,29,12,570,48,120,.400,45,101,.446,3,19,.158,36,44,.818,22,56,78,18,19,26,36,81,135,2.8
3969,Demetrius Henry\demetrius-henry-1,2013-14,South Carolina,F,34,29,611,63,152,.414,63,151,.417,0,1,.000,9,37,.243,55,59,114,13,16,20,28,118,135,1.8
3970,Chris Thompson\christian-thompson-1,2015-16,Southern Utah,F,29,1,369,44,127,.346,21,57,.368,23,70,.329,23,32,.719,10,65,75,14,7,7,23,20,134,2.6
3971,Ozante Fields\ozante-fields-1,2017-18,South Carolina State,F,27,7,410,56,104,.538,56,104,.538,0,0,,22,41,.537,44,63,107,10,5,10,29,73,134,3.2
3972,Rakwan Kelly\rakwan-kelly-1,2014-15,Mississippi Valley State,F,32,12,577,47,118,.398,46,116,.397,1,2,.500,39,66,.591,49,52,101,27,31,5,31,57,134,3.4
3973,Kyle Thomas\kyle-thomas-3,2014-15,Morgan State,F,31,2,344,51,154,.331,33,90,.367,18,64,.281,14,26,.538,20,43,63,7,7,15,21,56,134,1.5
3974,Kevin Panzer\kevin-panzer-1,2014-15,American,F,21,15,508,44,130,.338,29,82,.354,15,48,.313,31,54,.574,10,53,63,47,7,17,39,58,134,3.0
3975,Joel Awich\joel-awich-1,2013-14,Cal Poly,F,33,17,562,53,120,.442,47,89,.528,6,31,.194,22,28,.786,36,53,89,8,10,31,23,62,134,3.0
3976,Jason Carter\jason-carter-4,2014-15,Texas Southern,F,25,2,375,51,134,.381,38,88,.432,13,46,.283,19,39,.487,13,40,53,3,14,11,32,63,134,1.6
3977,Deshon Bayless\deshon-bayless-1,2016-17,Arkansas-Pine Bluff,F,23,11,357,54,120,.450,44,91,.484,10,29,.345,16,31,.516,25,37,62,10,20,5,47,47,134,2.6
3978,Nick Harris\nick-harris-1,2015-16,College of Charleston,F,30,24,588,53,99,.535,53,98,.541,0,1,.000,28,52,.538,44,80,124,10,15,22,24,91,134,3.6
3979,Kai Edwards\kai-edwards-1,2016-17,Northern Colorado,F,29,11,469,58,85,.682,58,85,.682,0,0,,18,50,.360,51,98,149,9,8,2,22,72,134,4.0
3980,Matt Faw\matt-faw-1,2017-18,Holy Cross,F,31,0,330,47,95,.495,26,51,.510,21,44,.477,19,25,.760,5,47,52,12,9,13,25,70,134,2.4
3981,Evan Bailey\evan-bailey-1,2014-15,College of Charleston,F,32,6,514,46,129,.357,18,40,.450,28,89,.315,14,22,.636,21,45,66,12,11,2,12,57,134,2.3
3982,Paulius Satkus\paulius-satkus-1,2014-15,James Madison,F,33,12,523,44,81,.543,40,70,.571,4,11,.364,42,61,.689,26,61,87,32,12,6,43,75,134,2.7
3983,Oliver Black\oliver-black-1,2016-17,Little Rock,F,32,11,587,54,98,.551,54,98,.551,0,0,,25,44,.568,44,61,105,24,5,16,43,98,133,2.4
3984,Skylar Spencer\skylar-spencer-1,2014-15,San Diego State,F,36,36,841,50,94,.532,50,94,.532,0,0,,33,69,.478,71,113,184,11,19,91,25,66,133,5.4
3985,Solomon Young\solomon-young-1,2016-17,Iowa State,F,30,12,524,54,84,.643,53,81,.654,1,3,.333,24,40,.600,41,58,99,1,11,24,24,68,133,3.8
3986,Vacha Vaughn\vacha-vaughn-1,2015-16,Mississippi Valley State,F,35,25,686,52,127,.409,52,118,.441,0,9,.000,29,43,.674,44,106,150,39,21,1,34,88,133,2.9
3987,Nolan Taylor\nolan-taylor-1,2017-18,Pepperdine,F,15,7,299,52,105,.495,51,97,.526,1,8,.125,28,47,.596,26,34,60,13,3,4,10,36,133,6.1
3988,Larry Toomey\larry-toomey-1,2013-14,Army,F,31,9,543,45,136,.331,32,78,.410,13,58,.224,30,46,.652,36,76,112,41,16,9,35,55,133,2.9
3989,Mangok Mathiang\mangok-mathiang-1,2013-14,Louisville,F,37,14,545,47,89,.528,47,89,.528,0,0,,39,63,.619,68,64,132,15,13,51,24,64,133,4.2
3990,Chase Foster\chase-foster-1,2015-16,San Francisco,F,30,13,526,45,117,.385,18,41,.439,27,76,.355,16,24,.667,10,43,53,25,9,1,17,53,133,2.5
3991,Gus Leeper\gus-leeper-1,2013-14,Little Rock,F,32,4,510,46,117,.393,46,117,.393,0,0,,41,52,.788,45,45,90,7,8,22,40,90,133,2.0
3992,Phillip Nolan\phillip-nolan-1,2013-14,Connecticut,F,40,19,566,51,97,.526,51,97,.526,0,0,,31,40,.775,37,58,95,8,8,18,22,99,133,2.2
3993,Michael Nzei\michael-nzei-1,2017-18,Seton Hall,F,34,17,565,53,92,.576,53,92,.576,0,0,,27,47,.574,50,82,132,17,9,8,23,49,133,3.7
3994,Mogga Lado\mogga-lado-1,2016-17,Campbell,F,37,0,581,53,89,.596,53,89,.596,0,0,,27,49,.551,52,92,144,23,13,14,37,75,133,3.2
3995,Tarique Thompson\tarique-thompson-1,2015-16,High Point,F,28,0,338,56,110,.509,55,107,.514,1,3,.333,20,26,.769,35,43,78,9,13,5,18,41,133,3.6
3996,Pierfrancesco Oliva\pierfrancesco-oliva-1,2015-16,Saint Joseph's,F,33,30,546,47,121,.388,31,68,.456,16,53,.302,23,45,.511,32,89,121,56,21,20,25,60,133,4.0
3997,Casey Schlatter\casey-schlatter-1,2016-17,Drake,F,30,3,427,46,91,.505,38,68,.559,8,23,.348,33,39,.846,31,61,92,35,16,9,30,43,133,4.2
3998,Tope Arikawe\tope-arikawe-1,2017-18,North Texas,F,33,4,381,50,96,.521,50,96,.521,0,0,,32,50,.640,51,69,120,3,11,14,26,60,132,3.2
3999,Nate Grimes\nate-grimes-1,2017-18,Fresno State,F,29,0,363,57,90,.633,57,90,.633,0,0,,18,40,.450,64,94,158,5,7,32,17,54,132,5.2
4000,Mason Riggins\mason-riggins-1,2017-18,Cal State Long Beach,F,30,15,565,53,85,.624,53,85,.624,0,0,,26,46,.565,43,75,118,19,13,20,22,49,132,4.6
4001,Mikel Tyson\mikel-tyson-1,2016-17,Alabama State,F,30,10,419,54,96,.563,54,94,.574,0,2,.000,24,50,.480,44,55,99,10,7,17,27,57,132,3.3
4002,Dylan Sherwood\dylan-sherwood-1,2015-16,North Carolina-Wilmington,F,32,9,388,50,115,.435,29,42,.690,21,73,.288,11,15,.733,26,47,73,12,12,8,17,46,132,2.9
4003,Ilija Stojiljkovic\ilija-stojiljkovic-1,2017-18,Maine,F,31,24,623,51,107,.477,38,72,.528,13,35,.371,17,40,.425,35,123,158,28,19,9,39,73,132,3.4
4004,Nate Austin\nate-austin-1,2013-14,Brigham Young,F,35,34,934,48,88,.545,46,83,.554,2,5,.400,34,52,.654,90,188,278,32,26,31,37,119,132,5.4
4005,Josh Piper\josh-piper-1,2013-14,Eastern Illinois,F,30,15,534,50,126,.397,31,66,.470,19,60,.317,13,17,.765,34,53,87,35,8,19,28,62,132,3.2
4006,Matt Christiansen\matt-christiansen-1,2014-15,San Francisco,F,31,14,552,58,107,.542,58,107,.542,0,0,,16,26,.615,31,74,105,25,7,11,30,77,132,3.0
4007,Brayden Holker\brayden-holker-1,2016-17,Southern Utah,F,33,1,486,49,88,.557,49,88,.557,0,0,,34,54,.630,41,42,83,4,7,8,24,79,132,2.5
4008,Amos Given\amos-given-1,2016-17,Mississippi Valley State,F,26,9,383,60,131,.458,60,131,.458,0,0,,11,25,.440,34,33,67,9,15,0,34,51,131,2.2
